dataset_title,id,image_filename,organ,disease_state,oncotree_code,species,patient,st_technology,data_publication_date,license,study_link,download_page_link1,inter_spot_dist,spot_diameter,spots_under_tissue,preservation_method,nb_genes,treatment_comment,pixel_size_um_embedded,pixel_size_um_estimated,magnification,fullres_px_width,fullres_px_height,tissue,disease_comment,subseries,hest_version_added
Human Lung Cancer (FFPE),TENX62,TENX62.tif,Lung,Cancer,LUSC,Homo sapiens,,Visium,7/13/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-lung-cancer-ffpe-2-standard,100.0,55.0,3858,FFPE,18085,,0.264583333333333,0.27330518698616,40x,35637,29395,Lung,"Lung, Squamous Cell Carcinoma",,v1_0_0
Mouse Brain Coronal Section 2 (FFPE),TENX61,TENX61.tif,Brain,Healthy,,Mus musculus,,Visium,7/13/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/mouse-brain-coronal-section-2-ffpe-2-standard,100.0,55.0,2235,FFPE,19465,,0.264583333333333,0.273557606869261,40x,23735,28062,Brain,,,v1_0_0
Mouse Brain Coronal Section 1 (FFPE),TENX60,TENX60.tif,Brain,Healthy,,Mus musculus,,Visium,7/13/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/mouse-brain-coronal-section-1-ffpe-2-standard,100.0,55.0,2310,FFPE,19465,,0.264583333333333,0.273691156664782,40x,32304,34520,Brain,,,v1_0_0
Adult Mouse Olfactory Bulb,TENX58,TENX58.tif,Brain,Healthy,,Mus musculus,,Visium,7/12/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/adult-mouse-olfactory-bulb-1-standard-1,100.0,55.0,1185,Fresh Frozen,32285,,,0.882899246961823,20x,10000,10000,Olfactory bulb,,,v1_0_0
"Human Cerebellum: Targeted, Neuroscience Panel",TENX56,TENX56.tif,Brain,Healthy,,Homo sapiens,,Visium,7/12/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-cerebellum-targeted-neuroscience-panel-1-standard,100.0,55.0,4992,Fresh Frozen,1186,,,0.725876347,20x,13332,13332,Cerebellum,,,v1_0_0
Mouse Brain Serial Section 2 (Sagittal-Anterior),TENX55,TENX55.tif,Brain,Healthy,,Mus musculus,,Visium,7/12/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-anterior-1-standard,100.0,55.0,2825,Fresh Frozen,31053,,,0.726392251815981,20x,11620,11607,Brain,,,v1_0_0
Mouse Brain Serial Section 2 (Sagittal-Posterior),TENX54,TENX54.tif,Brain,Healthy,,Mus musculus,,Visium,7/12/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-2-sagittal-posterior-1-standard,100.0,55.0,3293,Fresh Frozen,31053,,,0.726392251815981,20x,11620,11607,Brain,,,v1_0_0
"Human Breast Cancer: Visium Fresh Frozen, Whole Transcriptome",TENX53,TENX53.tif,Breast,Cancer,IDC,Homo sapiens,,Visium,7/1/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-breast-cancer-visium-fresh-frozen-whole-transcriptome-1-standard,100.0,55.0,4898,Fresh Frozen,36601,,,0.368152179,40x,41572,27755,Breast,,,v1_0_0
Mouse Brain Section (Coronal),TENX52,TENX52.tif,Brain,Healthy,,Mus musculus,,Visium,3/29/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/mouse-brain-section-coronal-1-standard,100.0,55.0,2698,Fresh Frozen,31053,,,0.726744186046512,20x,11291,11757,Brain,,,v1_0_0
Human Ovarian Cancer (FFPE),TENX51,TENX51.tif,Ovary,Cancer,SOC,Homo sapiens,,Visium,3/28/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-ovarian-cancer-1-standard,100.0,55.0,3455,FFPE,17943,,,0.692040486763854,20x,13772,12681,Ovary,Serous papillary carcinoma,,v1_0_0
Human Cervical Cancer (FFPE),TENX50,TENX50.tif,Cervix,Cancer,CESC,Homo sapiens,,Visium,3/28/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-cervical-cancer-1-standard,100.0,55.0,2781,FFPE,17943,,,0.692496800027133,20x,13761,12701,Cervix,"Cervical Cancer, Invasive. Squamous cell carcinoma T1bN0M0 IB",,v1_0_0
Human Intestine Cancer (FPPE),TENX49,TENX49.tif,Bowel,Cancer,COAD,Homo sapiens,,Visium,3/28/22,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-intestine-cancer-1-standard,100.0,55.0,2660,FFPE,17943,,,0.692640433035249,20x,13764,12674,Large intestine,Large Intestine Colorectal cancer,,v1_0_0
"Human Prostate Cancer, Acinar Cell Carcinoma (FFPE)",TENX46,TENX46.tif,Prostate,Cancer,PRAD,Homo sapiens,,Visium,10/8/21,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-prostate-cancer-acinar-cell-carcinoma-ffpe-1-standard,100.0,55.0,3043,FFPE,17943,,,0.344470500902188,40x,27472,25188,Prostate,Invasive Acinar Cell Carcinoma Stage IV Gleason score 7,,v1_0_0
Adult Mouse Kidney (FFPE),TENX45,TENX45.tif,Kidney,Healthy,,Mus musculus,,Visium,8/16/21,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/adult-mouse-kidney-ffpe-1-standard-1-3-0,100.0,55.0,3124,FFPE,19465,,0.344827586206897,0.344657135605789,40x,27443,25260,Kidney,,,v1_0_0
Adult Mouse Brain (FFPE),TENX43,TENX43.tif,Brain,Healthy,,Mus musculus,,Visium,8/16/21,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/adult-mouse-brain-ffpe-1-standard-1-3-0,100.0,55.0,2264,FFPE,19465,,,0.344657636929148,40x,25216,27444,Brain,,,v1_0_0
Normal Human Prostate (FFPE),TENX41,TENX41.tif,Prostate,Healthy,,Homo sapiens,,Visium,6/9/21,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/normal-human-prostate-ffpe-1-standard-1-3-0,100.0,55.0,2543,FFPE,17943,,,0.344827258190636,40x,27469,25224,Prostate,,,v1_0_0
"Human Prostate Cancer, Adenocarcinoma with Invasive Carcinoma (FFPE)",TENX40,TENX40.tif,Prostate,Cancer,PRAD,Homo sapiens,,Visium,6/9/21,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-prostate-cancer-adenocarcinoma-with-invasive-carcinoma-ffpe-1-standard-1-3-0,100.0,55.0,4371,FFPE,17943,,,0.344678587557694,40x,27482,25219,Prostate,"Adenocarcinoma, Invasive Carcinoma, Stage III, Total Gleason score: 7",,v1_0_0
"Human Breast Cancer: Ductal Carcinoma In Situ, Invasive Carcinoma (FFPE)",TENX39,TENX39.tif,Breast,Cancer,IDC,Homo sapiens,,Visium,6/9/21,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-breast-cancer-ductal-carcinoma-in-situ-invasive-carcinoma-ffpe-1-standard-1-3-0,100.0,55.0,2518,FFPE,17943,,0.344827586206897,0.344827586206897,40x,27452,25233,Breast,"Ductal Carcinoma In Situ, Invasive Carcinoma, grade II",,v1_0_0
Human Glioblastoma: Whole Transcriptome Analysis,TENX31,TENX31.tif,Brain,Cancer,GBM,Homo sapiens,,Visium,10/27/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-glioblastoma-whole-transcriptome-analysis-1-standard-1-2-0,100.0,55.0,3468,Fresh Frozen,36601,,,0.725806215593751,20x,13332,13332,Brain,,,v1_0_0
"Human Glioblastoma: Targeted, Pan-Cancer Panel",TENX30,TENX30.tif,Brain,Cancer,GBM,Homo sapiens,,Visium,10/27/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-glioblastoma-targeted-pan-cancer-panel-1-standard-1-2-0,100.0,55.0,3468,Fresh Frozen,1253,,,0.725806215593751,20x,13332,13332,Brain,,,v1_0_0
Human Colorectal Cancer: Whole Transcriptome Analysis,TENX29,TENX29.tif,Bowel,Cancer,COAD,Homo sapiens,,Visium,10/27/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-colorectal-cancer-whole-transcriptome-analysis-1-standard-1-2-0,100.0,55.0,3138,Fresh Frozen,36601,,,0.725689129775134,20x,13332,13332,Large intestine,Invasive Adenocarcinoma of the large intestine Stage Group IIB,,v1_0_0
"Human Colorectal Cancer: Targeted, Gene Signature Panel",TENX28,TENX28.tif,Bowel,Cancer,COAD,Homo sapiens,,Visium,10/27/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-colorectal-cancer-targeted-gene-signature-panel-1-standard-1-2-0,100.0,55.0,3138,Fresh Frozen,1142,,,0.725689129775134,20x,13332,13332,Colon,Invasive Adenocarcinoma of the large intestine Stage Group IIB,,v1_0_0
Human Cerebellum: Whole Transcriptome Analysis,TENX27,TENX27.tif,Brain,Healthy,,Homo sapiens,,Visium,10/27/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-cerebellum-whole-transcriptome-analysis-1-standard-1-2-0,100.0,55.0,4992,Fresh Frozen,1186,,,0.725876347,20x,13332,13332,Cerebellum,,,v1_0_0
Human Breast Cancer: Whole Transcriptome Analysis,TENX24,TENX24.tif,Breast,Cancer,ILC,Homo sapiens,,Visium,10/27/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-breast-cancer-whole-transcriptome-analysis-1-standard-1-2-0,100.0,55.0,4325,Fresh Frozen,32285,,,0.366199222,40x,24240,24240,Breast,"Invasive Lobular Carcinoma, AJCC/UICC Stage Group I, ER positive, PR positive, HER2 negative",,v1_0_0
"Human Breast Cancer: Targeted, Immunology Panel",TENX23,TENX23.tif,Breast,Cancer,ILC,Homo sapiens,,Visium,10/27/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-breast-cancer-targeted-immunology-panel-1-standard-1-2-0,100.0,55.0,4325,Fresh Frozen,1056,,,0.366199221884105,40x,24240,24240,Breast,"Invasive Lobular Carcinoma, AJCC/UICC Stage Group I, ER positive, PR positive, HER2 negative",,v1_0_0
Mouse Kidney Section (Coronal),TENX22,TENX22.tif,Kidney,Healthy,,Mus musculus,,Visium,6/23/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/mouse-kidney-section-coronal-1-standard-1-1-0,100.0,55.0,1438,Fresh Frozen,31053,,,0.726548217592232,20x,11300,11300,Kidney,,,v1_0_0
Mouse Brain Serial Section 1 (Sagittal-Posterior),TENX19,TENX19.tif,Brain,Healthy,,Mus musculus,,Visium,6/23/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-posterior-1-standard-1-1-0,100.0,55.0,3353,Fresh Frozen,31053,,,0.725952813067151,20x,11620,11607,Brain,,,v1_0_0
Mouse Brain Serial Section 1 (Sagittal-Anterior),TENX18,TENX18.tif,Brain,Healthy,,Mus musculus,,Visium,6/23/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/mouse-brain-serial-section-1-sagittal-anterior-1-standard-1-1-0,100.0,55.0,2696,Fresh Frozen,31053,,,0.726743418,20x,11620,11607,Brain,,,v1_0_0
Human Lymph Node,TENX16,TENX16.tif,Lymph node,Healthy,,Homo sapiens,,Visium,6/23/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-lymph-node-1-standard-1-1-0,100.0,55.0,4035,Fresh Frozen,36601,,,0.726390123,20x,11291,11757,Lymph node,,,v1_0_0
Human Heart,TENX15,TENX15.tif,Heart,Healthy,,Homo sapiens,,Visium,6/23/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-heart-1-standard-1-1-0,100.0,55.0,4247,Fresh Frozen,36601,,,0.726844006932883,20x,13332,13332,Heart,,,v1_0_0
Human Breast Cancer (Block A Section 2),TENX14,TENX14.tif,Breast,Cancer,IDC,Homo sapiens,,Visium,6/23/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-breast-cancer-block-a-section-2-1-standard-1-1-0,100.0,55.0,4015,Fresh Frozen,33538,,,0.366324490444934,40x,24240,24240,Breast,"AJCC/UICC Stage Group IIA, ER positive, PR negative, Her2 positive",,v1_0_0
Human Breast Cancer (Block A Section 1),TENX13,TENX13.tif,Breast,Cancer,IDC,Homo sapiens,,Visium,6/23/20,Creative Commons Attribution,,https://www.10xgenomics.com/datasets/human-breast-cancer-block-a-section-1-1-standard-1-1-0,100.0,55.0,3813,Fresh Frozen,33538,,,0.366165626,40x,24240,24240,Breast,"AJCC/UICC Stage Group IIA, ER positive, PR negative, Her2 positive",,v1_0_0
Demo 10x Visium dataset for STQ,ZEN65,ZEN65.tif,Skin,Cancer,MEL,Mus musculus,,Visium,31-May-24,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.07.27.550727v1,https://zenodo.org/records/10654467,100.0,55.0,932,Flash Frozen,68886,,0.220818796095924,0.220750014010728,40x,35392,36416,Skin,BRAF V600E mutant,Demo,v1_0_0
Spotiphy: generative modeling in single-cell spatial whole transcriptomics,ZEN61,ZEN61.tif,Brain,Diseased,,Mus musculus,,Visium,16-Jan-24,Creative Commons Attribution 4.0 International,,https://zenodo.org/records/10520022,100.0,55.0,3476,Flash Frozen,32285,,,0.888401227604783,20x,9901,10000,Brain,Alzeihmer,FAD,v1_0_0
Spotiphy: generative modeling in single-cell spatial whole transcriptomics,ZEN60,ZEN60.tif,Brain,Healthy,,Mus musculus,,Visium,16-Jan-24,Creative Commons Attribution 4.0 International,,https://zenodo.org/records/10520022,100.0,55.0,3541,Flash Frozen,32285,,,0.888401227604783,20x,9901,10000,Brain,,WT,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN49,ZEN49.tif,Bowel,Cancer,READ,Homo sapiens,Patient 1,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,2203,Fresh Frozen,36601,,0.459801825413247,0.45963616456914,40x,17168,16832,Rectum,,A121573_Rep1,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN48,ZEN48.tif,Bowel,Cancer,READ,Homo sapiens,Patient 1,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,2385,Fresh Frozen,36601,,0.459801825413247,0.459129673286413,40x,17168,16832,Rectum,,A121573_Rep2,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN47,ZEN47.tif,Bowel,Cancer,COAD,Homo sapiens,Patient 2,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,2317,Fresh Frozen,36601,,0.459801825413247,0.459583707663737,40x,17168,16832,Colon (right),,A416371_Rep1,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN46,ZEN46.tif,Bowel,Cancer,COAD,Homo sapiens,Patient 2,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,1803,Fresh Frozen,36601,,0.459801825413247,0.458998105753323,40x,17168,16832,Colon (right),,A416371_Rep2,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN45,ZEN45.tif,Bowel,Cancer,COAD,Homo sapiens,Patient 3,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,328,Fresh Frozen,36601,,0.460320382986559,0.460088933722722,40x,17215,17009,Colon (Sigma),,A120838_Rep1,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN44,ZEN44.tif,Bowel,Cancer,COAD,Homo sapiens,Patient 3,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,1048,Fresh Frozen,36601,,0.460320382986559,0.45854412257508,40x,17215,17009,Colon (Sigma),,A120838_Rep2,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN43,ZEN43.tif,Bowel,Cancer,COAD,Homo sapiens,Patient 4,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,691,Fresh Frozen,36601,,0.459801825413247,0.45971056539477,40x,16878,16778,Cecum,"Adenocarcinoma, mucinous, moderately differentiated",A551763_Rep1,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN42,ZEN42.tif,Bowel,Cancer,COAD,Homo sapiens,Patient 5,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,1192,Fresh Frozen,36601,,0.459801825413247,0.458706764109371,40x,16878,16778,Colon (right),,A595688_Rep1,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN41,ZEN41.tif,Bowel,Healthy,,Homo sapiens,Patient 6,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,1685,Fresh Frozen,36601,,0.459801825413247,0.459380704122412,40x,16878,16778,Sigma/Rectum,,A798015_Rep1,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN40,ZEN40.tif,Bowel,Cancer,READ,Homo sapiens,Patient 7,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,2128,Fresh Frozen,36601,,0.459801825413247,0.459840183346583,40x,16879,16655,Rectum,,A938797_Rep1,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN39,ZEN39.tif,Bowel,Cancer,COAD,Homo sapiens,Patient 4,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,1219,Fresh Frozen,36601,,0.459801825413247,0.459520492255337,40x,16954,16804,Cecum,"Adenocarcinoma, mucinous, moderately differentiated",A551763_Rep2,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN38,ZEN38.tif,Bowel,Cancer,COAD,Homo sapiens,Patient 5,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,387,Fresh Frozen,36601,,0.459801825413247,0.459675431386843,40x,16954,16804,Colon (right),,A595688_Rep2,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN37,ZEN37.tif,Bowel,Healthy,,Homo sapiens,Patient 6,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,1656,Fresh Frozen,36601,,0.459801825413247,0.46031858100654,40x,16954,16804,Sigma/Rectum,,A798015_Rep2,v1_0_0
Charting the Heterogeneity of Colorectal Cancer Consensus Molecular Subtypes using Spatial Transcriptomics: datasets,ZEN36,ZEN36.tif,Bowel,Cancer,READ,Homo sapiens,Patient 7,Visium,19-Jan-23,Creative Commons Attribution 4.0 International,https://www.biorxiv.org/content/10.1101/2023.01.23.525135v2,https://zenodo.org/records/7760264,100.0,55.0,1691,Fresh Frozen,36601,,0.459801825413247,0.459363338,40x,16954,16804,Rectum,,A938797_Rep2,v1_0_0
Spatial deconvolution of HER2-positive breast cancer delineates tumor-associated cell type interactions,SPA154,SPA154.tif,Breast,Cancer,IDC,Homo sapiens,Patient A,Spatial Transcriptomics,16-Sep-21,Creative Commons Attribution 4.0 International,https://pubmed.ncbi.nlm.nih.gov/34650042/,https://zenodo.org/records/4751624,200.0,100.0,346,Fresh Frozen,15045,,,0.920606595988221,20x,6954,7435,Breast,HER2-positive breast cancer,A1,v1_0_0
Spatial deconvolution of HER2-positive breast cancer delineates tumor-associated cell type interactions,SPA153,SPA153.tif,Breast,Cancer,IDC,Homo sapiens,Patient A,Spatial Transcriptomics,16-Sep-21,Creative Commons Attribution 4.0 International,https://pubmed.ncbi.nlm.nih.gov/34650042/,https://zenodo.org/records/4751624,200.0,100.0,325,Fresh Frozen,15526,,,0.941117942412675,20x,6966,7441,Breast,HER2-positive breast cancer,A2,v1_0_0
Spatial deconvolution of HER2-positive breast cancer delineates tumor-associated cell type interactions,SPA152,SPA152.tif,Breast,Cancer,IDC,Homo sapiens,Patient A,Spatial Transcriptomics,16-Sep-21,Creative Commons Attribution 4.0 International,https://pubmed.ncbi.nlm.nih.gov/34650042/,https://zenodo.org/records/4751624,200.0,100.0,359,Fresh Frozen,15517,,,0.920960645677136,20x,6935,7437,Breast,HER2-positive breast cancer,A3,v1_0_0
Spatial deconvolution of HER2-positive breast cancer delineates tumor-associated cell type interactions,SPA151,SPA151.tif,Breast,Cancer,IDC,Homo sapiens,Patient A,Spatial Transcriptomics,16-Sep-21,Creative Commons Attribution 4.0 International,https://pubmed.ncbi.nlm.nih.gov/34650042/,https://zenodo.org/records/4751624,200.0,100.0,343,Fresh Frozen,15583,,,0.920606653542675,20x,6975,7424,Breast,HER2-positive breast cancer,A4,v1_0_0
